"endTime","artistName","trackName","minutesPlayed"
2022-04-24 06:42:00,"Eminem","IN TOO DEEP",0.24
2022-04-25 00:04:00,"Ed Sheeran","2STEP (FEAT. LIL BABY)",2.72
2022-04-25 00:09:00,"Ed Sheeran","CASTLE ON THE HILL",4.35
2022-04-25 00:12:00,"Coldplay","EVERGLOW",3.47
2022-04-25 00:15:00,"Ed Sheeran","2STEP (FEAT. LIL BABY)",2.72
2022-04-25 00:19:00,"James Arthur","REWRITE THE STARS (WITH JAMES ARTHUR & ANNE-MARIE)",3.64
2022-04-25 00:21:00,"Justin Bieber","HOLD ON",2.85
2022-04-25 00:24:00,"Maroon 5","PAYPHONE",2.73
2022-04-25 00:27:00,"Ed Sheeran","2STEP (FEAT. LIL BABY)",2.72
2022-04-25 00:32:00,"Camila Cabello","BAM BAM (FEAT. ED SHEERAN)",2.4
2022-04-25 00:41:00,"Ed Sheeran","SHIVERS",2.09
2022-04-25 02:14:00,"Camila Cabello","BAM BAM (FEAT. ED SHEERAN)",0.01
2022-04-25 02:15:00,"Ed Sheeran","BAD HABITS",0.56
2022-04-25 02:18:00,"Ed Sheeran","2STEP (FEAT. LIL BABY)",2.72
2022-04-25 02:20:00,"Ed Sheeran","CASTLE ON THE HILL",1.8
2022-04-25 02:23:00,"Ed Sheeran","2STEP (FEAT. LIL BABY)",2.72
2022-04-25 02:25:00,"Maroon 5","PAYPHONE",0.99
2022-04-25 02:56:00,"Ed Sheeran","CASTLE ON THE HILL",0.53
2022-04-25 02:59:00,"Drake","ONE DANCE",2.9
2022-04-25 03:03:00,"Kid Cudi","SKY MIGHT FALL",3.68
2022-04-25 03:07:00,"Busta Rhymes","WE MADE IT (FEAT. LINKIN PARK)",3.97
2022-04-25 03:07:00,"Kendrick Lamar","MONEY TREES",0.02
2022-04-25 03:07:00,"Kanye West","RUNAWAY",0.17
2022-04-25 03:11:00,"A$AP Rocky","BABUSHKA BOI",3.12
2022-04-25 03:14:00,"Jack Harlow","NAIL TECH",3.44
2022-04-25 03:17:00,"Eminem","KILLER (FEAT. JACK HARLOW & CORDAE) - REMIX",0.04
2022-04-25 03:17:00,"ScHoolboy Q","X (WITH 2 CHAINZ & SAUDI)",3.39
2022-04-25 03:21:00,"JAY-Z","EMPIRE STATE OF MIND",2.29
2022-04-25 09:18:00,"J. Cole","A TALE OF 2 CITIEZ",0.02
2022-04-25 09:18:00,"Dr. Dre","STILL D.R.E.",0.13
2022-04-25 09:21:00,"Ed Sheeran","2STEP (FEAT. LIL BABY)",2.72
2022-04-25 09:24:00,"Ed Sheeran","SOUTH OF THE BORDER (FEAT. CAMILA CABELLO & CARDI B)",3.41
2022-04-25 09:39:00,"Maroon 5","PAYPHONE",0.36
2022-04-25 16:04:00,"Coldplay","PARADISE",0.02
2022-04-25 16:09:00,"Coldplay","FIX YOU",4.93
2022-04-25 16:13:00,"Coldplay","LET SOMEBODY GO",4.03
2022-04-25 16:17:00,"Coldplay","SPARKS",3.78
2022-04-25 16:22:00,"Coldplay","CLOCKS",5.13
2022-04-25 16:26:00,"Coldplay","YELLOW",4.45
2022-04-25 16:32:00,"Coldplay","THE SCIENTIST",5.16
2022-04-25 16:36:00,"Coldplay","EVERYDAY LIFE",4.31
2022-04-25 16:40:00,"Coldplay","EVERY TEARDROP IS A WATERFALL",4.01
2022-04-25 16:45:00,"Coldplay","MAGIC",4.75
2022-04-25 16:49:00,"The Chainsmokers","SOMETHING JUST LIKE THIS",4.13
2022-04-25 16:52:00,"Coldplay","FLAGS",3.61
2022-04-25 16:56:00,"Coldplay","IN MY PLACE",3.78
2022-04-25 17:01:00,"Coldplay","TROUBLE",4.56
2022-04-25 17:06:00,"Coldplay","SPEED OF SOUND",4.8
2022-04-25 17:16:00,"Coldplay","COLORATURA",10.32
2022-04-25 17:20:00,"Coldplay","HYMN FOR THE WEEKEND",4.3
2022-04-25 17:25:00,"Coldplay","CHARLIE BROWN",4.75
2022-04-25 17:32:00,"Coldplay","UP&UP",6.76
2022-04-25 22:22:00,"Coldplay","FIX YOU - LIVE IN BUENOS AIRES",3.08
2022-04-26 05:01:00,"Busta Rhymes","BREAK YA NECK",3.85
2022-04-26 05:03:00,"Lil Nas X","THATS WHAT I WANT",2.4
2022-04-26 05:07:00,"Lil Nas X","INDUSTRY BABY (FEAT. JACK HARLOW)",3.53
2022-04-26 05:10:00,"Drake","WANTS AND NEEDS (FEAT. LIL BABY)",3.22
2022-04-26 05:13:00,"DJ Khaled","LET IT GO (FEAT. JUSTIN BIEBER & 21 SAVAGE)",2.76
2022-04-26 05:16:00,"Skrillex","DON’T GO (WITH JUSTIN BIEBER & DON TOLIVER)",2.8
2022-04-26 05:19:00,"DJ Khaled","BODY IN MOTION (FEAT. BRYSON TILLER, LIL BABY & RODDY RICCH)",2.44
2022-04-26 05:20:00,"Tion Wayne","BODY (REMIX) - FEAT. JACK HARLOW",0.7
2022-04-26 05:20:00,"DJ Khaled","BODY IN MOTION (FEAT. BRYSON TILLER, LIL BABY & RODDY RICCH)",0
2022-04-26 05:23:00,"Tion Wayne","BODY (REMIX) - FEAT. JACK HARLOW",2.81
2022-04-26 05:23:00,"Jack Harlow","ALREADY BEST FRIENDS (FEAT. CHRIS BROWN)",0.14
2022-04-26 05:23:00,"Ed Sheeran","BAD HABITS (FEAT. TION WAYNE & CENTRAL CEE) [FUMEZ THE ENGINEER REMIX]",0.19
2022-04-26 05:26:00,"Jack Harlow","NAIL TECH",0.03
2022-04-26 05:26:00,"Jack Harlow","FIRST CLASS",2.9
2022-04-26 05:26:00,"Lil Nas X","INDUSTRY BABY (FEAT. JACK HARLOW)",0.15
2022-04-26 05:26:00,"Jack Harlow","WHATS POPPIN",0.16
2022-04-26 05:30:00,"Kehlani","NIGHTS LIKE THIS (FEAT. TY DOLLA $IGN)",3.36
2022-04-26 05:31:00,"Kid Cudi","DAY 'N' NITE (NIGHTMARE)",0.79
2022-04-26 10:15:00,"The Weeknd","SACRIFICE",0.15
2022-04-26 10:19:00,"Post Malone","ONE RIGHT NOW (WITH THE WEEKND)",0.02
2022-04-26 10:19:00,"The Weeknd","SACRIFICE",3.15
2022-04-26 10:19:00,"The Weeknd","BLINDING LIGHTS",0.19
2022-04-26 10:21:00,"Swedish House Mafia","MOTH TO A FLAME (WITH THE WEEKND)",1.57
2022-04-26 10:25:00,"The Weeknd","OUT OF TIME",3.57
2022-04-26 10:26:00,"The Weeknd","I HEARD YOU’RE MARRIED (FEAT. LIL WAYNE)",0.67
2022-04-26 10:31:00,"The Weeknd","EARNED IT (FIFTY SHADES OF GREY) - FROM THE ""FIFTY SHADES OF GREY"" SOUNDTRACK",3.75
2022-04-26 10:32:00,"The Weeknd","IN YOUR EYES",0.16
2022-04-26 10:32:00,"The Weeknd","HOUSE OF BALLOONS / GLASS TABLE GIRLS",0.02
2022-04-26 10:36:00,"The Weeknd","SACRIFICE",3.15
2022-04-26 10:39:00,"The Weeknd","BLINDING LIGHTS",3.33
2022-04-26 10:40:00,"Post Malone","ONE RIGHT NOW (WITH THE WEEKND)",0.85
2022-04-26 10:44:00,"Ariana Grande","LOVE ME HARDER",3.94
2022-04-26 10:50:00,"The Weeknd","ACQUAINTED",1.92
2022-04-26 12:47:00,"The Weeknd","WICKED GAMES",0.18
2022-04-26 12:50:00,"Ed Sheeran","2STEP (FEAT. LIL BABY)",2.71
2022-04-26 12:50:00,"P!nk","SO WHAT",0.06
2022-04-26 12:52:00,"Hot Chelle Rae","I LIKE IT LIKE THAT (FEAT. NEW BOYZ)",1.98
2022-04-26 12:55:00,"Coldplay","UP&UP",2.88
2022-04-26 12:59:00,"Coldplay","PARADISE",0.05
2022-04-26 12:59:00,"Coldplay","HIGHER POWER",3.52
2022-04-26 13:04:00,"Coldplay","LET SOMEBODY GO",0.56
2022-04-26 13:04:00,"Coldplay","FIX YOU",4.93
2022-04-26 13:08:00,"Coldplay","SPARKS",3.78
2022-04-26 13:13:00,"Coldplay","CLOCKS",5.13
2022-04-26 13:18:00,"Coldplay","YELLOW",3.88
2022-04-26 23:34:00,"Post Malone","ONE RIGHT NOW (WITH THE WEEKND)",0.03
2022-04-26 23:34:00,"The Weeknd","SACRIFICE",3.15
2022-04-26 23:34:00,"The Weeknd","BLINDING LIGHTS",0.04
2022-04-26 23:38:00,"Swedish House Mafia","MOTH TO A FLAME (WITH THE WEEKND)",3.9
2022-04-26 23:41:00,"The Weeknd","SAVE YOUR TEARS",3.04
2022-04-26 23:45:00,"The Weeknd","OUT OF TIME",3.57
2022-04-26 23:49:00,"The Weeknd","I HEARD YOU’RE MARRIED (FEAT. LIL WAYNE)",4.39
2022-04-26 23:53:00,"The Weeknd","THE HILLS",4.04
2022-04-26 23:57:00,"The Weeknd","CAN'T FEEL MY FACE",3.56
2022-04-27 00:01:00,"The Weeknd","I FEEL IT COMING",4.49
2022-04-27 00:05:00,"The Weeknd","TAKE MY BREATH - SINGLE VERSION",3.67
2022-04-27 00:06:00,"The Weeknd","EARNED IT (FIFTY SHADES OF GREY) - FROM THE ""FIFTY SHADES OF GREY"" SOUNDTRACK",0.45
2022-04-27 04:26:00,"The Weeknd","IN YOUR EYES",0.07
2022-04-27 04:26:00,"The Weeknd","HOUSE OF BALLOONS / GLASS TABLE GIRLS",0.02
2022-04-27 04:29:00,"Ed Sheeran","2STEP (FEAT. LIL BABY)",2.72
2022-04-27 04:30:00,"Justin Bieber","HOLD ON",0.02
2022-04-27 04:30:00,"Maroon 5","PAYPHONE",0.02
2022-04-27 04:30:00,"Ed Sheeran","CASTLE ON THE HILL",0.02
2022-04-27 04:30:00,"Shawn Mendes","SUMMER OF LOVE (SHAWN MENDES & TAINY)",0.02
2022-04-27 04:30:00,"James Arthur","REWRITE THE STARS (WITH JAMES ARTHUR & ANNE-MARIE)",0.16
2022-04-27 04:30:00,"Coldplay","EVERGLOW",0.02
2022-04-27 04:30:00,"Ed Sheeran","SOUTH OF THE BORDER (FEAT. CAMILA CABELLO & CARDI B)",0.84
2022-04-27 04:31:00,"Maroon 5","BEAUTIFUL MISTAKES (FEAT. MEGAN THEE STALLION)",0.51
2022-04-27 04:31:00,"Mark Ronson","UPTOWN FUNK (FEAT. BRUNO MARS)",0.66
2022-04-27 04:36:00,"George Michael","CARELESS WHISPER",5
2022-04-27 04:41:00,"Berlin","TAKE MY BREATH AWAY (AS HEARD IN TOP GUN) (RE-RECORDED / REMASTERED)",4.15
2022-04-27 04:43:00,"John Travolta","YOU'RE THE ONE THAT I WANT - FROM “GREASE”",2.83
2022-04-27 04:47:00,"ABBA","DANCING QUEEN",3.84
2022-04-27 04:53:00,"Dirty Dancing Original Demos","( I""VE HAD) THE TIME OF MY LIFE, ORIGINAL DEMO",5.38
2022-04-27 04:55:00,"U2","AHIMSA",0.01
2022-04-27 04:55:00,"Frank Sinatra","MY WAY",0
2022-04-27 04:55:00,"Coldplay","YELLOW",0.04
2022-04-27 04:55:00,"Train","ANGEL IN BLUE JEANS",0.02
2022-04-27 04:55:00,"Percy Sledge","WHEN A MAN LOVES A WOMAN",0
2022-04-27 04:55:00,"Paul Anka","PUT YOUR HEAD ON MY SHOULDER",0
2022-04-27 04:55:00,"Plain White T's","HEY THERE DELILAH",0
2022-04-27 04:55:00,"ABBA","MAMMA MIA",2.51
2022-04-27 04:55:00,"Elton John","DON'T GO BREAKING MY HEART",0
2022-04-27 04:55:00,"Billy Joel","JUST THE WAY YOU ARE",0.03
2022-04-27 04:55:00,"Stevie Wonder","I JUST CALLED TO SAY I LOVE YOU",0
2022-04-27 04:55:00,"Frank Sinatra","FLY ME TO THE MOON",0
2022-04-27 04:55:00,"U2","WITH OR WITHOUT YOU - REMASTERED",0.01
2022-04-27 04:55:00,"Prince","PURPLE RAIN",0.02
2022-04-27 04:55:00,"Eric Clapton","TEARS IN HEAVEN - ACOUSTIC; LIVE AT MTV UNPLUGGED, BRAY FILM STUDIOS, WINDSOR, ENGLAND, UK, 1/16/1992; 2013 REMASTER",0.01
2022-04-27 04:55:00,"Frank Sinatra","THAT'S LIFE",0
2022-04-27 04:55:00,"Eric Clapton","WONDERFUL TONIGHT",0.03
2022-04-27 04:56:00,"Ben E. King","STAND BY ME",0
2022-04-27 04:58:00,"George Michael","FREEDOM! '90",2.03
2022-04-27 05:00:00,"The Beatles","YESTERDAY - REMASTERED 2009",2.09
2022-04-27 05:04:00,"John Lennon","IMAGINE - REMASTERED 2010",0.38
2022-04-27 05:04:00,"Phillip Phillips","GONE, GONE, GONE",3.49
2022-04-27 05:10:00,"The Police","EVERY BREATH YOU TAKE",3.2
2022-04-27 05:22:00,"The Weeknd","SIDEWALKS",3.86
2022-04-27 05:26:00,"Frank Ocean","LOST",3.9
2022-04-27 05:30:00,"Kid Cudi","DAY 'N' NITE (NIGHTMARE)",3.69
2022-04-27 05:31:00,"ODIE","NORTH FACE",0.05
2022-04-27 05:31:00,"Kanye West","JAIL",1.51
2022-04-27 05:32:00,"Offset","RIC FLAIR DRIP (WITH METRO BOOMIN)",0.25
2022-04-27 05:35:00,"Linkin Park","IN THE END",3.61
2022-04-27 05:39:00,"Linkin Park","NUMB",3.09
2022-04-27 05:42:00,"Linkin Park","WHAT I'VE DONE",3.43
2022-04-27 05:46:00,"JAY-Z","NUMB / ENCORE",3.43
2022-04-27 05:49:00,"Linkin Park","ONE STEP CLOSER",2.62
2022-04-27 05:54:00,"Linkin Park","BURN IT DOWN",3.84
2022-04-27 05:57:00,"Linkin Park","BLEED IT OUT",2.75
2022-04-27 05:59:00,"Linkin Park","FAINT",2.71
2022-04-27 06:03:00,"Linkin Park","CRAWLING",3.48
2022-04-27 06:32:00,"Linkin Park","CASTLE OF GLASS",3.42
2022-04-27 06:33:00,"Linkin Park","CASTLE OF GLASS",0.03
2022-04-27 06:33:00,"Linkin Park","SOMEWHERE I BELONG",0.04
2022-04-27 06:33:00,"Linkin Park","ONE MORE LIGHT",0.53
2022-04-27 06:33:00,"Linkin Park","ONE MORE LIGHT",0
2022-04-27 06:39:00,"Linkin Park","ONE MORE LIGHT",4.25
2022-04-27 06:42:00,"Linkin Park","SOMEWHERE I BELONG",3.57
2022-04-27 06:44:00,"Linkin Park","PAPERCUT",1.94
2022-04-27 06:49:00,"Linkin Park","NEW DIVIDE",4.48
2022-04-27 06:50:00,"Linkin Park","GIVEN UP",1.29
2022-04-27 06:51:00,"Linkin Park","BREAKING THE HABIT",0.89
2022-04-27 07:00:00,"Linkin Park","HEAVY (FEAT. KIIARA)",2.83
2022-04-27 07:03:00,"Linkin Park","A PLACE FOR MY HEAD",3.08
2022-04-27 07:07:00,"Linkin Park","POINTS OF AUTHORITY",0.02
2022-04-27 07:07:00,"Linkin Park","LOST IN THE ECHO",0.06
2022-04-27 07:07:00,"Linkin Park","LEAVE OUT ALL THE REST",3.49
2022-04-27 07:07:00,"Linkin Park","FROM THE INSIDE",0.03
2022-04-27 07:12:00,"Linkin Park","SHADOW OF THE DAY",4.84
2022-04-27 07:13:00,"Linkin Park","ROADS UNTRAVELED",0.84
2022-04-27 07:16:00,"Coldplay","MY UNIVERSE",3.8
2022-04-27 07:20:00,"Coldplay","HIGHER POWER",3.52
2022-04-27 07:34:00,"Coldplay","PARADISE",3.39
2022-04-27 09:31:00,"Coldplay","FIX YOU",4.93
2022-04-27 09:32:00,"Coldplay","LET SOMEBODY GO",0.78
2022-04-27 09:32:00,"Coldplay","SPARKS",0.08
2022-04-27 09:37:00,"Coldplay","CLOCKS",5.13
2022-04-27 10:13:00,"Coldplay","UP&UP",0
2022-04-27 10:13:00,"Coldplay","SPEED OF SOUND",0
2022-04-27 10:13:00,"Coldplay","HYMN FOR THE WEEKEND",0
2022-04-27 10:13:00,"Coldplay","EVERYDAY LIFE",0.01
2022-04-27 10:13:00,"Coldplay","MAGIC",0
2022-04-27 10:13:00,"Coldplay","VIVA LA VIDA - LIVE IN BUENOS AIRES",0
2022-04-27 10:13:00,"Coldplay","CHARLIE BROWN",0
2022-04-27 10:13:00,"Coldplay","COLORATURA",0
2022-04-27 10:13:00,"Coldplay","THE SCIENTIST",0.01
2022-04-27 10:13:00,"Coldplay","YELLOW",2.93
2022-04-27 10:13:00,"Coldplay","EVERY TEARDROP IS A WATERFALL",0
2022-04-27 10:13:00,"The Chainsmokers","SOMETHING JUST LIKE THIS",0
2022-04-27 10:13:00,"Coldplay","TROUBLE",0
2022-04-27 10:13:00,"Coldplay","FLAGS",0
2022-04-27 10:13:00,"Coldplay","IN MY PLACE",0
2022-04-27 10:13:00,"Coldplay","FIX YOU - LIVE IN BUENOS AIRES",0
2022-04-27 10:19:00,"Coldplay","FIX YOU - LIVE IN BUENOS AIRES",5.36
2022-04-27 10:26:00,"Coldplay","VIVA LA VIDA - LIVE IN BUENOS AIRES",4.18
2022-04-27 10:27:00,"Coldplay","ARABESQUE",0.32
2022-04-27 10:30:00,"Zacari","REDEMPTION (WITH BABES WODUMO)",3.7
2022-04-27 10:32:00,"Tropkillaz","LOKO",1.42
2022-04-27 10:39:00,"Ed Sheeran","2STEP (FEAT. LIL BABY)",2.72
2022-04-27 10:39:00,"Ed Sheeran","CASTLE ON THE HILL",0.25
2022-04-27 10:43:00,"Katy Perry","DARK HORSE",3.59
2022-04-27 10:43:00,"Maroon 5","MAPS",0.05
2022-04-27 10:43:00,"Sam Smith","STAY WITH ME",0
2022-04-27 10:43:00,"MAGIC!","RUDE",0.11
2022-04-27 10:43:00,"Sia","CHANDELIER",0.02
2022-04-27 10:43:00,"Meghan Trainor","ALL ABOUT THAT BASS",0.06
2022-04-27 10:43:00,"One Direction","STEAL MY GIRL",0.03
2022-04-27 10:43:00,"Iggy Azalea","FANCY",0.02
2022-04-27 10:43:00,"MKTO","CLASSIC",0.11
2022-04-27 10:43:00,"John Legend","ALL OF ME",0.02
2022-04-27 10:43:00,"One Direction","NIGHT CHANGES",0.02
2022-04-27 10:47:00,"Becky G","SHOWER",0.57
2022-04-27 10:47:00,"5 Seconds of Summer","SHE LOOKS SO PERFECT",3.37
2022-04-27 10:48:00,"Omarion","POST TO BE (FEAT. CHRIS BROWN & JHENE AIKO)",0.07
2022-04-27 10:48:00,"Taylor Swift","STYLE",0.44
2022-04-27 10:51:00,"One Direction","STORY OF MY LIFE",0
2022-04-27 10:51:00,"Maroon 5","ANIMALS",0
2022-04-27 10:51:00,"Calvin Harris","SUMMER",2.81
2022-04-27 10:51:00,"Rixton","ME AND MY BROKEN HEART",0.03
2022-04-27 10:51:00,"Tiësto","WASTED",0
2022-04-27 10:51:00,"Chris Brown","NEW FLAME (FEAT. USHER & RICK ROSS)",0.02
2022-04-27 10:51:00,"Jeremih","DON'T TELL 'EM",0.02
2022-04-27 10:51:00,"Disclosure","LATCH",0.03
2022-04-27 10:51:00,"Tinashe","2 ON (FEAT. SCHOOLBOY Q)",0.02
2022-04-27 10:51:00,"Nick Jonas","JEALOUS - REMIX",0
2022-04-27 10:51:00,"Chris Brown","LOYAL (FEAT. LIL WAYNE & TYGA)",0
2022-04-27 10:51:00,"Jason Derulo","TRUMPETS",0
2022-04-27 10:51:00,"Kid Ink","SHOW ME (FEAT. CHRIS BROWN)",0.03
2022-04-27 10:51:00,"Trey Songz","NA NA",0
2022-04-27 10:51:00,"Nico & Vinz","AM I WRONG",0
2022-04-27 10:51:00,"Justin Timberlake","NOT A BAD THING",0.02
2022-04-27 10:51:00,"Taylor Swift","BAD BLOOD",0
2022-04-27 10:54:00,"Tiësto","WASTED",3.17
2022-04-27 10:55:00,"ScHoolboy Q","COLLARD GREENS",0.01
2022-04-27 10:55:00,"Taylor Swift","BAD BLOOD",0.47
2022-04-27 10:56:00,"Natalie La Rose","SOMEBODY",1.36
2022-04-27 10:56:00,"The Script","SUPERHEROES",0
2022-04-27 10:56:00,"Maroon 5","SUGAR",0
2022-04-27 10:56:00,"Pitbull","TIMBER (FEAT. KE$HA)",0.01
2022-04-27 10:56:00,"Tove Lo","TALKING BODY",0.03
2022-04-27 10:56:00,"Alex & Sierra","LITTLE DO YOU KNOW",0.13
2022-04-27 10:56:00,"Vance Joy","RIPTIDE",0.02
2022-04-27 10:56:00,"Lorde","TEAM",0
2022-04-27 10:56:00,"Ed Sheeran","DON'T",0
2022-04-27 11:00:00,"Taylor Swift","BAD BLOOD",3.34
2022-04-27 11:02:00,"Taylor Swift","BLANK SPACE",2.11
2022-04-27 11:05:00,"The Weeknd","PRAY FOR ME",3.52
2022-04-27 11:09:00,"Miley Cyrus","PARTY IN THE U.S.A.",3.37
2022-04-27 11:12:00,"5 Seconds of Summer","YOUNGBLOOD",3.39
2022-04-27 11:16:00,"Kendrick Lamar","ALL THE STARS (WITH SZA)",3.87
2022-04-27 11:19:00,"Taylor Swift","BAD BLOOD",2.62
2022-04-27 11:19:00,"Tropkillaz","LOKO",0.01
2022-04-27 11:22:00,"Zacari","REDEMPTION (WITH BABES WODUMO)",3.7
2022-04-27 11:25:00,"Tropkillaz","LOKO",2.72
2022-04-27 11:28:00,"Cashmere Cat","MISS YOU (WITH MAJOR LAZER & TORY LANEZ)",3.1
2022-04-27 11:29:00,"Dillon Francis","BABABA",0.24
2022-04-27 11:52:00,"The Weeknd","PRAY FOR ME",0.02
2022-04-27 11:56:00,"Kendrick Lamar","LOVE. FEAT. ZACARI.",3.56
2022-04-27 11:59:00,"Zacari","REDEMPTION (WITH BABES WODUMO)",3.7
2022-04-27 12:04:00,"MC Kevinho","OLHA A EXPLOSÃO - REMIX",4.31
2022-04-27 12:16:00,"Tropkillaz","BOLA REBOLA",1.26
2022-04-27 15:37:00,"Mac Miller","PERFECT CIRCLE / GOD SPEED",0.8
2022-04-27 15:43:00,"Gita for the Young and Restless","COPING WITH ANXIETY",5.9
2022-04-27 15:58:00,"The Self Love Book","CHAPTER 1 - DO YOU LOVE YOURSELF?",15.46
2022-04-27 16:17:00,"The Self Love Book","CHAPTER 2 - ARE YOU CODEPENDENT?",18.51
2022-04-27 21:03:00,"The Self Love Book","CHAPTER 3 - CHANGE THAT ATTITUDE INTO GRATITUDE!",7.19
2022-04-27 22:55:00,"Bastille","POMPEII",3.57
2022-04-27 22:58:00,"Taylor Swift","22",0.26
2022-04-27 22:58:00,"Dua Lipa","DON'T START NOW",3.05
2022-04-27 23:02:00,"Snelle","SMOORVERLIEFD",0.03
2022-04-27 23:02:00,"Alan Walker","THE SPECTRE",3.23
2022-04-27 23:02:00,"Niall Horan","ON THE LOOSE - ALTERNATE VERSION",0.35
2022-04-27 23:02:00,"Armin van Buuren","SUNNY DAYS",0.03
2022-04-27 23:02:00,"Black Eyed Peas","I GOTTA FEELING",0.03
2022-04-27 23:02:00,"Charlie Puth","HOW LONG",0.03
2022-04-27 23:02:00,"Kat Dahlia","I THINK I'M IN LOVE",0.05
2022-04-27 23:06:00,"Dominic Fike","3 NIGHTS",2.96
2022-04-27 23:12:00,"Sam Feldt","POST MALONE (FEAT. RANI)",0.32
2022-04-27 23:35:00,"Dominic Fike","3 NIGHTS",0.02
2022-04-27 23:38:00,"Sam Feldt","POST MALONE (FEAT. RANI)",2.91
2022-04-27 23:38:00,"YouNotUs","NARCOTIC",0.14
2022-04-27 23:38:00,"Lewis Capaldi","BEFORE YOU GO",0.1
2022-04-27 23:39:00,"Frenna","ACHTBAAN",0.16
2022-04-27 23:39:00,"Tate McRae","STUPID",0
2022-04-27 23:39:00,"Why Don't We","WHAT AM I",0
2022-04-27 23:39:00,"Justin Bieber","INTENTIONS",0.02
2022-04-27 23:39:00,"Selena Gomez","LOSE YOU TO LOVE ME",0
2022-04-27 23:39:00,"One Direction","THEY DON'T KNOW ABOUT US",0.02
2022-04-27 23:39:00,"Paul Sinha","VOOR WIE",0
2022-04-27 23:39:00,"Adele","SET FIRE TO THE RAIN",0
2022-04-27 23:39:00,"Martin Garrix","SO FAR AWAY (FEAT. JAMIE SCOTT & ROMY DYA)",0.27
2022-04-27 23:39:00,"The Vamps","MISSING YOU",0.01
2022-04-27 23:42:00,"David Guetta","2U (FEAT. JUSTIN BIEBER)",3.25
2022-04-27 23:43:00,"Alexandra Stan","MR. SAXOBEAT - RADIO EDIT",0.08
2022-04-27 23:43:00,"Nielson","BEAUTY & DE BRAINS",0.02
2022-04-27 23:45:00,"Twenty One Pilots","STRESSED OUT",1.13
2022-04-28 06:59:00,"Maroon 5","MAPS",0.13
2022-04-28 06:59:00,"Chris Brown","FOREVER",4.64
2022-04-28 07:08:00,"Harry Styles","AS IT WAS",2.79
2022-04-28 07:12:00,"5 Seconds of Summer","SHE LOOKS SO PERFECT",3.37
2022-04-28 07:13:00,"Usher","DJ GOT US FALLIN' IN LOVE (FEAT. PITBULL)",1.19
2022-04-28 07:13:00,"Joel Corry","WHAT WOULD YOU DO?",0.02
2022-04-28 07:13:00,"Shawn Mendes","IF I CAN'T HAVE YOU",0.01
2022-04-28 07:13:00,"Avicii","THE NIGHTS",0
2022-04-28 07:13:00,"Sigala","LASTING LOVER",0.01
2022-04-28 07:13:00,"Ed Sheeran","BAD HABITS",0
2022-04-28 07:14:00,"Pitbull","HOTEL ROOM SERVICE",0
2022-04-28 07:14:00,"OneRepublic","RUN",0.02
2022-04-28 07:14:00,"Sean Paul","NO LIE",0
2022-04-28 07:14:00,"Tiësto","THE MOTTO",0.01
2022-04-28 07:14:00,"Ne-Yo","LET ME LOVE YOU (UNTIL YOU LEARN TO LOVE YOURSELF)",0
2022-04-28 07:14:00,"Cheat Codes","NEVER LOVE YOU AGAIN (WITH LITTLE BIG TOWN & BRYN CHRISTOPHER)",0.01
2022-04-28 07:14:00,"Taio Cruz","DYNAMITE",0
2022-04-28 07:14:00,"Zara Larsson","NEVER FORGET YOU",0.03
2022-04-28 07:17:00,"Taylor Swift","BAD BLOOD",3.34
2022-04-28 07:20:00,"Hot Shade","DIVE",2.74
2022-04-28 07:23:00,"The Wanted","GLAD YOU CAME",3.3
2022-04-28 07:27:00,"Christopher","FALL SO HARD",3.58
2022-04-28 07:30:00,"Tones And I","FLY AWAY",2.97
2022-04-28 07:34:00,"Ariana Grande","ONE LAST TIME",3.29
2022-04-28 07:36:00,"Jason Derulo","THE OTHER SIDE",1.99
2022-04-28 07:40:00,"5 Seconds of Summer","YOUNGBLOOD",3.39
2022-04-28 07:41:00,"Jonas Brothers","BURNIN' UP",0.88
2022-04-28 07:44:00,"Bruno Mars","LOCKED OUT OF HEAVEN",0.47
2022-04-28 07:45:00,"Ed Sheeran","2STEP (FEAT. LIL BABY)",1.28
2022-04-28 07:49:00,"A$AP Rocky","PRAISE THE LORD (DA SHINE) (FEAT. SKEPTA)",3.42
2022-04-28 07:52:00,"Eminem","VENOM - REMIX",2.74
2022-04-28 07:57:00,"Kanye West","GOLD DIGGER",3.46
2022-04-28 08:03:00,"Kanye West","MONSTER",6.31
2022-04-28 08:05:00,"Big Sean","BOUNCE BACK",1.64
2022-04-28 08:09:00,"Lil Wayne","SUCKER FOR PAIN (WITH WIZ KHALIFA, IMAGINE DRAGONS, LOGIC & TY DOLLA $IGN FEAT. X AMBASSADORS)",4.06
2022-04-28 08:12:00,"A$AP Rocky","BABUSHKA BOI",3.12
2022-04-28 08:13:00,"Kanye West","OFF THE GRID",0.79
2022-04-28 08:17:00,"Kay","THIS IS THE LIFE",2.3
2022-04-28 08:22:00,"Busta Rhymes","WE MADE IT (FEAT. LINKIN PARK)",3.97
2022-04-28 08:22:00,"Eminem","LOSE YOURSELF - FROM ""8 MILE"" SOUNDTRACK",0.26
2022-04-28 08:31:00,"Eminem","GUNS BLAZING (FEAT. DR. DRE & SLY PYPER)",1.78
2022-04-28 08:34:00,"Eminem","PREMONITION - INTRO",2.9
2022-04-28 08:37:00,"Eminem","UNACCOMMODATING (FEAT. YOUNG M.A)",3.61
